post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,wpml:language_code,wpml:original_product_id,wpml:original_product_sku,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:giftcard-category,tax:translation_priority,attribute:pa_material,attribute_data:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute:pa_metal-purity,attribute_data:pa_metal-purity,attribute:pa_shape,attribute_data:pa_shape,attribute:pa_style,attribute_data:pa_style
"Diamond heart necklace in 18k white gold",diamond-heart-necklace-in-18k-white-gold-3,,30188,,,publish,,113,"2022-09-08 15:03:30",1,closed,P28515GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28515GW18DD001.jpg ! alt :  ! title : P28515GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-heart-necklace-in-18k-white-gold-3/,0,,en,30188,P28515GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond heart necklace in two tone 18k gold",diamond-heart-necklace-in-two-tone-18k-gold,,30189,,,publish,,115,"2022-09-08 15:03:31",1,closed,P28516GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28516GC18DD001.jpg ! alt :  ! title : P28516GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-heart-necklace-in-two-tone-18k-gold/,0,,en,30189,P28516GC18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond heart necklace in 18k white gold",diamond-heart-necklace-in-18k-white-gold-2,,30190,,,publish,,114,"2022-09-08 15:03:31",1,closed,P28523GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28523GW18DD001.jpg ! alt :  ! title : P28523GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-heart-necklace-in-18k-white-gold-2/,0,,en,30190,P28523GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond necklace in 18k white gold",diamond-necklace-in-18k-white-gold-20,,30191,,,publish,,158,"2022-09-08 15:03:32",1,closed,P28533GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28533GW18DD001.jpg ! alt :  ! title : P28533GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-20/,0,,en,30191,P28533GW18DD001,,simple,,"Classic High Jewellery|Private Collection > Necklaces & Pendants|Classic High Jewellery > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Chain Diamond Ring in 18K Rose Gold",chain-diamond-ring-in-18k-rose-gold,,30193,,,publish,,42,"2022-09-08 15:03:32",1,closed,R28434KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30135|30169,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28434KP18DD001.jpg ! alt :  ! title : R28434KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/chain-diamond-ring-in-18k-rose-gold/,0,,en,30193,R28434KP18DD001,,simple,,"Private Collection > Links|Private Collection > Rings",,,,,,,,,,,,,,
"Chain Diamond Ring in 18K White Gold",chain-diamond-ring-in-18k-white-gold,,30194,,,publish,,43,"2022-09-08 15:03:33",1,closed,R28435GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30136|30361,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28435GW18DD001.jpg ! alt :  ! title : R28435GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/chain-diamond-ring-in-18k-white-gold/,0,,en,30194,R28435GW18DD001,,simple,,"Private Collection > Links|Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in two tone 18k gold",diamond-ring-in-two-tone-18k-gold-4,,30195,,,publish,,206,"2022-09-08 15:03:33",1,closed,R28465GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28465GC18DD001.jpg ! alt :  ! title : R28465GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-4/,0,,en,30195,R28465GC18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in 18k rose gold",diamond-ring-in-18k-rose-gold-3,,30196,,,publish,,184,"2022-09-08 15:03:34",1,closed,R28467KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28467KP18DD001.jpg ! alt :  ! title : R28467KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-rose-gold-3/,0,,en,30196,R28467KP18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in 18k white gold",diamond-ring-in-18k-white-gold-21,,30197,,,publish,,202,"2022-09-08 15:03:34",1,closed,R28468GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28468GW18DD001.jpg ! alt :  ! title : R28468GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-21/,0,,en,30197,R28468GW18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Solatiare Diamond Ring in Two-tone 18K Gold",solatiare-diamond-ring-in-two-tone-18k-gold,,30198,,,publish,,336,"2022-09-08 15:03:35",1,closed,R28472GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28472GC18DD001.jpg ! alt :  ! title : R28472GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solatiare-diamond-ring-in-two-tone-18k-gold/,0,,en,30198,R28472GC18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-3,,30199,,,publish,,345,"2022-09-08 15:03:36",1,closed,R28473GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28473GA18DD001.jpg ! alt :  ! title : R28473GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-3/,0,,en,30199,R28473GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-7,,30200,,,publish,,346,"2022-09-08 15:03:36",1,closed,R28474KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28474KP18DD001-1.jpg ! alt :  ! title : R28474KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-7/,0,,en,30200,R28474KP18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in 18K White Gold",solitaire-diamond-ring-in-18k-white-gold-9,,30201,,,publish,,339,"2022-09-08 15:03:37",1,closed,R28475GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28475GW18DD001.jpg ! alt :  ! title : R28475GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-18k-white-gold-9/,0,,en,30201,R28475GW18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-8,,30202,,,publish,,338,"2022-09-08 15:03:37",1,closed,R28476GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28476GA18DD001.jpg ! alt :  ! title : R28476GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-8/,0,,en,30202,R28476GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in 18K White Gold",solitaire-diamond-ring-in-18k-white-gold-10,,30203,,,publish,,340,"2022-09-08 15:03:38",1,closed,R28477GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28477GW18DD001.jpg ! alt :  ! title : R28477GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-18k-white-gold-10/,0,,en,30203,R28477GW18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold-5,,30204,,,publish,,233,"2022-09-08 15:03:38",1,closed,R28478KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28478KY18DD001.jpg ! alt :  ! title : R28478KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold-5/,0,,en,30204,R28478KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold-6,,30205,,,publish,,242,"2022-09-08 15:03:38",1,closed,R28479GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28479KY18DD001.jpg ! alt :  ! title : R28479KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold-6/,0,,en,30205,R28479GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo solitaire Diamond ring in two tone 18k gold",,,30206,,,draft,,243,"2022-09-08 15:03:39",1,closed,R28481GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30206,0,,en,30206,R28481GA18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold,,30207,,,publish,,234,"2022-09-08 15:03:40",1,closed,R28481KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28481KY18DD001.jpg ! alt :  ! title : R28481KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold/,0,,en,30207,R28481KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo solitaire Diamond ring in two tone 18k gold",,,30208,,,draft,,236,"2022-09-08 15:03:43",1,closed,R28482GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30208,0,,en,30208,R28482GA18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Solitaire Diamond Ring in 18K Gold",solitaire-diamond-ring-in-18k-gold-2,,30209,,,publish,,177,"2022-09-08 15:03:44",1,closed,R28482KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28482KY18DD001.jpg ! alt :  ! title : R28482KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-18k-gold-2/,0,,en,30209,R28482KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo solitaire Diamond ring in two tone 18k gold",,,30210,,,draft,,237,"2022-09-08 15:03:45",1,closed,R28483GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30210,0,,en,30210,R28483GC18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Halo Solitaire Diamond Ring in Two-tone 18K Gold",halo-solitaire-diamond-ring-in-two-tone-18k-gold,,30211,,,publish,,238,"2022-09-08 15:03:45",1,closed,R28483KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28483KP18DD001.jpg ! alt :  ! title : R28483KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-two-tone-18k-gold/,0,,en,30211,R28483KP18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo Solitaire Diamond Ring in Two-tone 18K Gold",halo-solitaire-diamond-ring-in-two-tone-18k-gold-2,,30212,,,publish,,239,"2022-09-08 15:03:46",1,closed,R28484GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28484GC18DD001.jpg ! alt :  ! title : R28484GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-two-tone-18k-gold-2/,0,,en,30212,R28484GC18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in 18K Gold",solitaire-diamond-ring-in-18k-gold,,30213,,,publish,,337,"2022-09-08 15:03:47",1,closed,R28485GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28485GW18DD001.jpg ! alt :  ! title : R28485GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-18k-gold/,0,,en,30213,R28485GW18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-4,,30214,,,publish,,347,"2022-09-08 15:03:47",1,closed,R28486GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28486GA18DD001.jpg ! alt :  ! title : R28486GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-4/,0,,en,30214,R28486GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-5,,30215,,,publish,,341,"2022-09-08 15:03:48",1,closed,R28487GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28487GA18DD001.jpg ! alt :  ! title : R28487GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-5/,0,,en,30215,R28487GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-6,,30216,,,publish,,342,"2022-09-08 15:03:49",1,closed,R28488GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30245,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28488GA18DD001.jpg ! alt :  ! title : R28488GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-6/,0,,en,30216,R28488GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold,,30217,,,publish,,343,"2022-09-08 15:03:50",1,closed,R28489GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28489GC18DD001.jpg ! alt :  ! title : R28489GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold/,0,,en,30217,R28489GC18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Solitaire Diamond Ring in Two-tone 18K Gold",solitaire-diamond-ring-in-two-tone-18k-gold-2,,30218,,,publish,,344,"2022-09-08 15:03:52",1,closed,R28490GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30246,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28490GC18DD001.jpg ! alt :  ! title : R28490GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/solitaire-diamond-ring-in-two-tone-18k-gold-2/,0,,en,30218,R28490GC18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo solitaire Diamond ring in two tone 18k gold",,,30219,,,draft,,240,"2022-09-08 15:03:52",1,closed,R28491GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30219,0,,en,30219,R28491GA18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold-2,,30220,,,publish,,230,"2022-09-08 15:03:53",1,closed,R28491KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28491KY18DD001.jpg ! alt :  ! title : R28491KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold-2/,0,,en,30220,R28491KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Rose Gold",halo-solitaire-diamond-ring-in-18k-rose-gold,,30221,,,publish,,235,"2022-09-08 15:03:53",1,closed,R28492KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28492KP18DD001.jpg ! alt :  ! title : R28492KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-rose-gold/,0,,en,30221,R28492KP18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond Solitaire Ring in 18K Rose Gold",diamond-solitaire-ring-in-18k-rose-gold-4,,30222,,,publish,,180,"2022-09-08 15:03:54",1,closed,R28493KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28493KP18DD001.jpg ! alt :  ! title : R28493KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-solitaire-ring-in-18k-rose-gold-4/,0,,en,30222,R28493KP18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo solitaire Diamond ring in two tone 18k gold",,,30223,,,draft,,241,"2022-09-08 15:03:54",1,closed,R28494GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30223,0,,en,30223,R28494GA18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold-3,,30224,,,publish,,231,"2022-09-08 15:03:55",1,closed,R28494KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28494KY18DD001.jpg ! alt :  ! title : R28494KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold-3/,0,,en,30224,R28494KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Halo Solitaire Diamond Ring in 18K Gold",halo-solitaire-diamond-ring-in-18k-gold-4,,30225,,,publish,,232,"2022-09-08 15:03:55",1,closed,R28495KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28495KY18DD001.jpg ! alt :  ! title : R28495KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/halo-solitaire-diamond-ring-in-18k-gold-4/,0,,en,30225,R28495KY18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Rose Gold",enamel-diamond-ring-in-18k-rose-gold-2,,30227,,,publish,,225,"2022-09-08 15:03:56",1,closed,R28498KP18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28498KP18V01001.jpg ! alt :  ! title : R28498KP18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-rose-gold-2/,0,,en,30227,R28498KP18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K White Gold",enamel-diamond-ring-in-18k-white-gold-2,,30228,,,publish,,228,"2022-09-08 15:03:57",1,closed,R28499GW18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28499GW18V01001.jpg ! alt :  ! title : R28499GW18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-white-gold-2/,0,,en,30228,R28499GW18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Rose Gold",enamel-diamond-ring-in-18k-rose-gold-3,,30229,,,publish,,221,"2022-09-08 15:03:58",1,closed,R28500KP18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28500KP18V01001.jpg ! alt :  ! title : R28500KP18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-rose-gold-3/,0,,en,30229,R28500KP18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Rose Gold",enamel-diamond-ring-in-18k-rose-gold-4,,30230,,,publish,,222,"2022-09-08 15:03:58",1,closed,R28501KP18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28501KP18V01001.jpg ! alt :  ! title : R28501KP18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-rose-gold-4/,0,,en,30230,R28501KP18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Gold",enamel-diamond-ring-in-18k-gold,,30231,,,publish,,216,"2022-09-08 15:03:59",1,closed,R28502KY18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28502KY18V01001.jpg ! alt :  ! title : R28502KY18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-gold/,0,,en,30231,R28502KY18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Gold",enamel-diamond-ring-in-18k-gold-2,,30232,,,publish,,217,"2022-09-08 15:03:59",1,closed,R28503KY18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28503KY18V01001.jpg ! alt :  ! title : R28503KY18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-gold-2/,0,,en,30232,R28503KY18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Gold",enamel-diamond-ring-in-18k-gold-3,,30233,,,publish,,218,"2022-09-08 15:04:00",1,closed,R28504KY18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28504KY18V01001.jpg ! alt :  ! title : R28504KY18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-gold-3/,0,,en,30233,R28504KY18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K White Gold",enamel-diamond-ring-in-18k-white-gold-3,,30234,,,publish,,226,"2022-09-08 15:04:00",1,closed,R28505GW18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28505GW18V01001.jpg ! alt :  ! title : R28505GW18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-white-gold-3/,0,,en,30234,R28505GW18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
